time, value
7334.2,-3.96728515625
7334.3,-3.662109375
7334.4,-2.593994140625
7334.5,-3.662109375
7334.6,-4.119873046875
7334.7,-3.662109375
7334.8,-1.8310546875
7334.9,-3.509521484375
7335.0,-3.509521484375
7335.1,-1.678466796875
7335.2,-3.35693359375
7335.3,-3.35693359375
7335.4,-3.35693359375
7335.5,-2.288818359375
7335.6,-0.91552734375
7335.7,-1.220703125
7335.8,-2.899169921875
7335.9,-3.35693359375
7336.0,-2.899169921875
7336.1,-1.220703125
7336.2,6.256103515625
7336.3,0.0
7336.4,156.9225216504944
7336.5,99.30870150573992
7336.6,14.231238353253978
7336.7,-86.86582976793471
7336.8,-200.3204459133865
7336.9,-295.30990731289654
7337.0,-395.1802111055815
7337.1,-491.5390719491773
7337.2,-585.1494767379418
7337.3,-670.9760713510568
7337.4,-720.0272016971742
7337.5,-774.4171696019956
7337.6,-827.8899144764084
7337.7,-855.8788277964403
7337.8,-885.0868312544276
7337.9,-913.3777342064125
7338.0,-905.3511848689093
7338.1,-893.508441827557
7338.2,-907.146417029547
7338.3,-909.6440527598414
7338.4,-901.6117357261958
7338.5,-893.2728888780011
7338.6,-876.5403874433339
7338.7,-851.719439809226
7338.8,-813.9272652764197
7338.9,-784.9839632198693
7339.0,-769.6197884987516
7339.1,-726.6360401472483
7339.2,-705.4712235023608
7339.3,-684.7630619406457
7339.4,-680.5333113488807
7339.5,-678.2861488130472
7339.6,-654.0653015412661
7339.7,-632.5900332081956
7339.8,-599.2119310802789
7339.9,-573.3096814218484
7340.0,-533.0632394320984
7340.1,-537.0663780879352
7340.2,-526.267606127088
7340.3,-506.6178731402413
7340.4,-485.74659497532
7340.5,-462.43308929768864
7340.6,-451.32581388439576
7340.7,-423.12791351184785
7340.8,-390.9619660619201
7340.9,-380.31016808088725
7341.0,-360.65495979118157
7341.1,-347.4077360403606
7341.2,-331.87100451541676
7341.3,-315.4180732536858
7341.4,-301.8636561222361
7341.5,-282.5102595469946
7341.6,-261.1725965853677
7341.7,-252.80429592048623
7341.8,-229.17661280833224
7341.9,-211.1941029152529
7342.0,-202.8240656864929
7342.1,-192.01207169887525
7342.2,-178.75813454451213
7342.3,-176.3374139643002
7342.4,-159.11515726245642
7342.5,-144.79157236147432
7342.6,-132.75631999750556
7342.7,-113.24378716554692
7342.8,-106.39558712693777
7342.9,-95.12188754167204
7343.0,-83.23739680365495
7343.1,-76.54046561015845
7343.2,-76.5569834529801
7343.3,-62.535007531309404
7343.4,-46.22381549255565
7343.5,-43.18738200114165
7343.6,-30.69012093214193
7343.7,-22.31236389289443
7343.8,-17.901532103839372
7343.9,-15.626579763588984
7344.0,-6.48482999198159
7344.1,1.7417263363763924
7344.2,11.189311446202229
7344.3,16.05957745325908
7344.4,28.254371984330433
7344.5,34.95630457856862
7344.6,51.57674472958934
7344.7,45.91964024018426
7344.8,66.81310901464863
7344.9,75.8049956949713
7345.0,82.66091853150914
7345.1,90.43262875376831
7345.2,98.81494416003966
7345.3,109.63891317588573
7345.4,115.73289883460188
7345.5,123.04782291402394
7345.6,133.41473429218024
7345.7,129.59119566241046
7345.8,139.0430218110742
7345.9,151.54681867659696
7346.0,149.0972099086014
7346.1,157.9393075677467
7346.2,153.96421993502432
7346.3,170.74127807113246
7346.4,170.12350456342793
7346.5,169.96367797607843
7346.6,172.70320003466287
